SampleFk,TripID,StationID,CollectionDateTime,Depth_m,Division,GenusSpecies,Abundance,BioVolume_µm3_L,Flag,Notes
36813,LP000522,LPCR1692,5/24/2000 12:00,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,208048.37,13731192.42,,
36813,LP000522,LPCR1692,5/24/2000 12:00,1,Chlorophyta,Sphaerocystis schroeteri,81103.6,4136283.7,,
36813,LP000522,LPCR1692,5/24/2000 12:00,1,Bacillariophyta,Synedra sp.,1142.4,469525.47,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Cyanobacteria,Aphanothece sp.,282099.48,564198.97,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Bacillariophyta,Asterionella formosa,20563.16,7012037.25,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Cyanobacteria,Chroococcus limneticus,84629.85,1184817.84,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Cyanobacteria,Chroococcus sp.,109313.55,1202449.05,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Chlorophyta,Cosmarium sp.,1763.12,343808.75,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Chlorophyta,Crucigenia sp.,275047,23654041.8,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Bacillariophyta,Cyclotella sp.,33499.31,7872338.75,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Chlorophyta,Eudorina sp.,2240.02,107521.07,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Chrysophyta,Mallomonas sp.,5289.37,1317051.97,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Chlorophyta,Pandorina sp.,96971.7,5139499.99,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Chlorophyta,Pediastrum duplex,18278.36,712856.18,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Chrysophyta,Pinnularia sp.,1763.12,740511.15,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Cryptophyta,Rhodomonas minuta,8815.61,2627051.45,,
36812,LP000522,LPESC119,5/24/2000 7:00,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,72287.99,3975839.61,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Chlorophyta,Chlamydomonas sp.,223916.47,76579431.4,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Chlorophyta,Closterium sp.,80,19200.19,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Cocconeis placentula,3526.24,1498653.51,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Cryptophyta,Cryptomonas sp.,500726.59,39557400.26,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Cyclotella sp.,86392.97,7429795.18,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Cymbella sp.,2284.8,543781.32,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Diploneis smithii,1142.4,639742.73,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Eunotia sp.,8815.61,3076647.51,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Pyrrophyta,Glenodinium sp.,15868.1,7775367.05,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Chrysophyta,Mallomonas sp.,160,42880.43,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Navicula sp.,3526.24,811036.02,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Pyrrophyta,Peridinium sp.,10578.73,2665840.13,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Chrysophyta,Pinnularia sp.,5289.37,2168639.79,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Rhoicosphenia curvata,5289.37,2311452.65,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Surirella ovata,1142.4,776830.45,,
36811,LP000522,LPESC348,5/23/2000 16:50,1,Bacillariophyta,Synedra delicatissima,1763.12,1542731.56,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Cyanobacteria,Aphanocapsa sp.,217055.57,217055.57,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Cyanobacteria,Arthrospira sp.,1763.12,934454.54,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Pyrrophyta,Ceratium hirundinella,1763.12,3270590.9,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Chlorophyta,Chlamydomonas sp.,1142.4,416975.17,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Cyanobacteria,Chroococcus dispersus,52893.65,528936.53,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Cyanobacteria,Chroococcus limneticus,66998.63,1004979.42,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Cyanobacteria,Chroococcus sp.,31736.19,285625.73,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Chlorophyta,Crucigenia sp.,437254.2,35854844.52,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Bacillariophyta,Cyclotella sp.,15868.1,3713134.47,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Chlorophyta,Eudorina sp.,66998.63,2880940.99,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Bacillariophyta,Fragilaria crotonensis,81103.6,25872049,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Chrysophyta,Mallomonas sp.,1142.4,285599.43,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Chlorophyta,Pandorina sp.,74051.11,3406351.28,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Cryptophyta,Rhodomonas minuta,21157.46,6516498.1,,
36810,LP000522,LPCR1169,5/23/2000 11:00,1,Chlorophyta,Sphaerocystis schroeteri,146339.11,7316955.39,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Cyanobacteria,Aphanocapsa sp.,476042.88,476042.88,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Chlorophyta,Chlamydomonas sp.,19394.34,6943173.57,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Cyanobacteria,Chroococcus limneticus,79340.48,1031426.24,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Cyanobacteria,Chroococcus sp.,2000.02,18000.18,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Chlorophyta,Crucigenia sp.,253889.54,20057273.37,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Bacillariophyta,Cyclotella sp.,15868.1,3697266.37,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Bacillariophyta,Cymbella sp.,1142.4,479807.05,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Chlorophyta,Eudorina sp.,45841.17,2108693.65,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Bacillariophyta,Fragilaria crotonensis,20563.16,6641900.39,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Chrysophyta,Mallomonas sp.,5289.37,1459864.83,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Chlorophyta,Pandorina sp.,42314.92,2073431.21,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Cryptophyta,Rhodomonas minuta,42314.92,13286885.73,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,15868.1,920349.57,,
36809,LP000522,LPCR0905,5/23/2000 9:00,1,Chlorophyta,Sphaerocystis schroeteri,51407.9,2673210.68,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Cyanobacteria,Aphanocapsa sp.,10400.1,10400.1,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Bacillariophyta,Asterionella formosa,28209.95,10070951.61,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Chlorophyta,Chlamydomonas sp.,7052.49,2447213.03,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Cyanobacteria,Chroococcus dispersus,1360.01,4080.04,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Cyanobacteria,Chroococcus limneticus,56419.9,789878.56,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Chlorophyta,Cosmarium sp.,3526.24,493674.1,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Chlorophyta,Crucigenia sp.,225679.59,19182764.97,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Bacillariophyta,Cyclotella sp.,14104.97,3385193.82,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Chlorophyta,Dictyosphaerium sp.,1760.02,58080.58,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Chrysophyta,Dinobryon sp.,54656.78,3006122.63,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Bacillariophyta,Fragilaria crotonensis,17631.22,5783039.44,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Cyanobacteria,Gomphosphaeria sp.,31987.14,575768.45,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Chrysophyta,Mallomonas sp.,10578.73,3797764.31,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Cryptophyta,Rhodomonas minuta,8815.61,2917966.55,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,14104.97,818088.51,,
36808,LP000522,LPCR0453,5/22/2000 17:00,1,Chlorophyta,Staurastrum sp.,5289.37,6373685.24,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Pyrrophyta,Ceratium hirundinella,1763.12,3076647.51,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Cyanobacteria,Chroococcus limneticus,28209.95,423149.23,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Chlorophyta,Crucigenia sp.,112839.79,8688664.13,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Bacillariophyta,Cyclotella sp.,1763.12,299730.7,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Bacillariophyta,Cymbella sp.,3526.24,758142.37,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Bacillariophyta,Fragilaria crotonensis,17135.97,7933952.22,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Chrysophyta,Mallomonas sp.,5289.37,1047294.34,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Bacillariophyta,Navicula sp.,3526.24,930928.3,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Cyanobacteria,Oscillatoria sp.,132234.13,925638.93,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Chlorophyta,Pandorina sp.,1280.01,55040.55,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Cryptophyta,Rhodomonas minuta,77577.36,25057486.74,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,93445.45,5980509.08,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Bacillariophyta,Synedra delicatissima,12341.85,10848488.31,,
36807,LP000522,LPCR0024,5/22/2000 14:00,1,Bacillariophyta,Tabellaria sp.,9139.18,9257991.18,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Bacillariophyta,Cocconeis sp.,7052.49,2912677.18,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Bacillariophyta,Cyclotella sp.,160,28960.29,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Bacillariophyta,Diatoma sp.,204522.13,36609460.64,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Chrysophyta,Dinobryon sp.,14104.97,1156607.89,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Bacillariophyta,Melosira varians,29973.07,27005736.31,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Cryptophyta,Rhodomonas minuta,10578.73,3342878.9,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Cryptophyta,Rhodomonas minuta var. nannoplanctica,5289.37,322651.29,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Bacillariophyta,Rhoicosphenia curvata,40551.8,16869549.19,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Cyanobacteria,Spirulina sp.,70524.87,70524.87,,
36806,LP000428,LPCR-249,4/29/2000 8:35,0.3,Bacillariophyta,Synedra delicatissima,1763.12,1592098.97,,
36805,LP000428,LPCRDT05,4/28/2000 17:00,30.645,Bacillariophyta,Cocconeis sp.,1763.12,793404.8,,
36805,LP000428,LPCRDT05,4/28/2000 17:00,30.645,Cryptophyta,Cryptomonas sp.,1142.4,97103.81,,
36805,LP000428,LPCRDT05,4/28/2000 17:00,30.645,Bacillariophyta,Cyclotella sp.,5289.37,915060.2,,
36805,LP000428,LPCRDT05,4/28/2000 17:00,30.645,Chrysophyta,Pinnularia sp.,80,49600.49,,
36805,LP000428,LPCRDT05,4/28/2000 17:00,30.645,Cryptophyta,Rhodomonas minuta,3526.24,1135450.43,,
36805,LP000428,LPCRDT05,4/28/2000 17:00,30.645,Bacillariophyta,Synedra sp.,3526.24,1251816.46,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Cyanobacteria,Aphanothece sp.,9600.1,19200.19,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Chlorophyta,Chlamydomonas sp.,7052.49,2637630.18,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Chlorophyta,Crucigenia rectangularis,14104.97,1283552.66,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Chlorophyta,Crucigenia sp.,14104.97,1241237.73,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Bacillariophyta,Cyclotella sp.,3526.24,578303.94,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Bacillariophyta,Cymbella sp.,5289.37,1243000.85,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Chrysophyta,Dinobryon sp.,33499.31,2579447.16,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Chlorophyta,Eudorina sp.,49123.1,2554401.32,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Chrysophyta,Mallomonas sp.,3526.24,758142.37,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Bacillariophyta,Melosira varians,480,439684.37,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Chlorophyta,Pandorina sp.,59946.14,2457791.76,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Cryptophyta,Rhodomonas minuta,107550.43,33985935.43,,
36804,LP000428,LPCR0024,4/28/2000 11:15,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,215100.86,13121152.29,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Chlorophyta,Chlamydomonas sp.,1142.4,460386.28,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Cocconeis placentula,1763.12,837482.85,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Cryptophyta,Cryptomonas sp.,22920.58,1787805.49,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Cymbella sp.,8815.61,2071668.09,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Diatoma sp.,79340.48,15233372.18,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Diploneis sp.,80,25200.25,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Fragilaria capucina,800.01,194401.93,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Fragilaria crotonensis,14851.17,5168207.32,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Gomphonema sp.,80,57600.57,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Melosira varians,21157.46,18449306.31,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Navicula sp.,10578.73,2158061.06,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Nitzschia sp.,1763.12,405518.01,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Cryptophyta,Rhodomonas minuta,7052.49,2553000.34,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Cryptophyta,Rhodomonas minuta var. nannoplanctica,15868.1,952085.76,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Rhoicosphenia curvata,28209.95,11904598.26,,
36802,LP000331,LPCR-249,3/31/2000 18:30,0.5,Bacillariophyta,Synedra delicatissima,8815.61,7281692.95,,
36801,LP000331,LPCRDT06,3/31/2000 15:20,30.645,Chlorophyta,Chlamydomonas sp.,5289.37,1951775.81,,
36801,LP000331,LPCRDT06,3/31/2000 15:20,30.645,Bacillariophyta,Cyclotella sp.,1763.12,141049.74,,
36801,LP000331,LPCRDT06,3/31/2000 15:20,30.645,Cryptophyta,Rhodomonas minuta,22920.58,7563792.44,,
36801,LP000331,LPCRDT06,3/31/2000 15:20,30.645,Cryptophyta,Rhodomonas minuta var. nannoplanctica,37025.56,2147482.33,,
36800,LP000331,LPCR0024,3/31/2000 11:30,1,Chlorophyta,Chlamydomonas sp.,3526.24,1371708.75,,
36800,LP000331,LPCR0024,3/31/2000 11:30,1,Bacillariophyta,Cocconeis placentula,80,33600.33,,
36800,LP000331,LPCR0024,3/31/2000 11:30,1,Chlorophyta,Crucigenia sp.,14104.97,1593862.09,,
36800,LP000331,LPCR0024,3/31/2000 11:30,1,Bacillariophyta,Cyclotella sp.,5289.37,428438.59,,
36800,LP000331,LPCR0024,3/31/2000 11:30,1,Chrysophyta,Dinobryon sp.,58183.02,4421909.42,,
36800,LP000331,LPCR0024,3/31/2000 11:30,1,Chlorophyta,Pandorina sp.,77577.36,3413403.77,,
36800,LP000331,LPCR0024,3/31/2000 11:30,1,Cryptophyta,Rhodomonas minuta,8815.61,3014938.24,,
36800,LP000331,LPCR0024,3/31/2000 11:30,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,135760.38,8688664.13,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Chlorophyta,Ankistrodesmus falcatus,7052.49,959138.25,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Chlorophyta,Closterium sp.,1142.4,211343.58,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Chlorophyta,Cosmarium sp.,1763.12,811036.02,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Cryptophyta,Cryptomonas sp.,172785.93,13995660.69,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Bacillariophyta,Fragilaria crotonensis,14104.97,4598221.6,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Chrysophyta,Mallomonas sp.,5289.37,1285315.78,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Cyanobacteria,Oscillatoria sp.,255652.66,766957.97,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Chlorophyta,Pediastrum tetras,14104.97,803983.53,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Cryptophyta,Rhodomonas minuta,37025.56,10959564.99,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,111076.67,5887063.62,,
36799,LP000225,LPNAV124,3/1/2000 11:30,1,Bacillariophyta,Synedra sp.,5289.37,1555073.41,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Cocconeis placentula,15868.1,6648732.23,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Cryptophyta,Cryptomonas sp.,1824831.04,140511990.3,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Cyclotella sp.,6854.39,2344200.14,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Cymbella sp.,5711.99,1262349.49,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Gomphonema sp.,1142.4,719710.57,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Gyrosigma sp.,80,67200.67,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Hantzschia sp.,3427.19,1963781.69,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Chrysophyta,Mallomonas sp.,80,25200.25,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Melosira sp.,320,58880.59,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Navicula sp.,10578.73,2464844.25,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Chrysophyta,Pinnularia sp.,37025.56,20290005.45,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Cryptophyta,Rhodomonas minuta,5289.37,1629124.52,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Rhoicosphenia curvata,240,104881.04,,
36798,LP000225,LPESC348,2/29/2000 15:30,1,Bacillariophyta,Tabellaria sp.,3427.19,3139308.96,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Bacillariophyta,Cyclotella sp.,80,33600.33,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Bacillariophyta,Fragilaria crotonensis,151628.47,48369482.92,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Bacillariophyta,Gyrosigma sp.,1763.12,1551547.17,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Bacillariophyta,Melosira islandica,38788.68,16097301.85,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Bacillariophyta,Nitzschia sp.,80,18400.18,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Cryptophyta,Rhodomonas minuta,22920.58,7265824.86,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,17631.22,1022610.63,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Chlorophyta,Scenedesmus bijuga,9139.18,740273.73,,
36797,LP000225,LPESC119,2/29/2000 12:30,1,Bacillariophyta,Synedra delicatissima,1763.12,1577993.99,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Cryptophyta,Cryptomonas sp.,130471.01,9785325.88,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Bacillariophyta,Cyclotella sp.,7052.49,613566.38,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Bacillariophyta,Cymbella sp.,1763.12,273283.88,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Bacillariophyta,Diatoma sp.,42314.92,8082150.24,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Chlorophyta,Eudorina sp.,21157.46,1311762.6,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Euglenophyta,Euglena sp.,1142.4,479807.05,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Bacillariophyta,Fragilaria crotonensis,320,109441.09,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Bacillariophyta,Melosira islandica,9139.18,2860563.91,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Bacillariophyta,Nitzschia sp.,3526.24,1318815.09,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Cyanobacteria,Oscillatoria sp.,229205.83,1375234.99,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Cryptophyta,Rhodomonas minuta,17631.22,5818301.87,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,58183.02,2967333.96,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Bacillariophyta,Rhoicosphenia curvata,1142.4,486661.43,,
36796,LP000225,LPCR2387,2/28/2000 15:30,1,Bacillariophyta,Synedra sp.,1763.12,484858.49,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Caloneis smithii,3526.24,2616472.72,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Cocconeis placentula,33499.31,14505202.89,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Cryptophyta,Cryptomonas sp.,91682.33,7059539.61,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Cymbella sp.,156917.84,34208088.78,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Diatoma sp.,118129.16,27996610.75,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Gomphonema sp.,5289.37,3411640.64,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Pyrrophyta,Gymnodinium sp.,3526.24,1604440.82,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Gyrosigma sp.,80,74800.74,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Navicula sp.,58183.02,10589309.41,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Nitzschia sp.,22920.58,4905004.79,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Cyanobacteria,Oscillatoria sp.,379071.18,2653498.28,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Pyrrophyta,Peridinium sp.,1142.4,331295.34,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Chrysophyta,Pinnularia sp.,29973.07,13877531.53,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Cryptophyta,Rhodomonas minuta,14104.97,4344332.07,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Rhoicosphenia curvata,26446.83,10367156.07,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Rhopalodia gibba,1763.12,1154844.77,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Surirella ovata,1763.12,863929.67,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Synedra delicatissima,2284.8,2138568.54,,
36795,LP000225,LPCR2716,2/28/2000 14:00,1,Bacillariophyta,Synedra sp.,15868.1,4411330.69,,
36794,LP000225,LPCR2483,2/28/2000 13:00,1,Chlorophyta,Chlamydomonas sp.,10578.73,4358437.04,,
36794,LP000225,LPCR2483,2/28/2000 13:00,1,Cryptophyta,Cryptomonas sp.,15868.1,1253579.59,,
36794,LP000225,LPCR2483,2/28/2000 13:00,1,Pyrrophyta,Peridinium sp.,80,19200.19,,
36794,LP000225,LPCR2483,2/28/2000 13:00,1,Cryptophyta,Rhodomonas minuta,24683.7,7750683.34,,
36794,LP000225,LPCR2483,2/28/2000 13:00,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,81103.6,4947319.72,,
36794,LP000225,LPCR2483,2/28/2000 13:00,1,Bacillariophyta,Synedra sp.,1142.4,337007.33,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Bacillariophyta,Cocconeis placentula,1142.4,479807.05,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Cryptophyta,Cryptomonas sp.,14104.97,1156607.89,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Bacillariophyta,Cyclotella sp.,14104.97,1241237.73,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Bacillariophyta,Fragilaria crotonensis,47604.29,15280976.47,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Bacillariophyta,Melosira islandica,114602.92,45955769.2,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Cyanobacteria,Oscillatoria sp.,202759,811036.02,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Chlorophyta,Pandorina sp.,27417.55,1178954.46,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Cryptophyta,Rhodomonas minuta,28209.95,7870575.63,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Cryptophyta,Rhodomonas minuta var. nannoplanctica,162207.2,8759189,,
36793,LP000225,LPCR2085,2/28/2000 10:00,1,Bacillariophyta,Synedra delicatissima,3526.24,3356983.87,,
