SampleFk,TripID,StationID,CollectionDateTime,MinDepth_m,MaxDepth_m,Division,GenusSpecies,Abundance,BioMass,Notes,Flag
40325,LP990910,LPESC348,9/12/1999 14:00,0,7,Rotifera,Synchaeta pectinata,1.97,0.03,,
40324,LP990910,LPESC367,9/12/1999 12:52,0,0,Rotifera,Brachionus calyciflorus,1.1,0.05,,
40321,LP990910,LPCR1169,9/12/1999 9:15,0,30,Cladocera,Bosmina longirostris,0.53,0.52,,
40321,LP990910,LPCR1169,9/12/1999 9:15,0,30,Copepoda,Calanoid copepodid,0.92,1.61,,
40321,LP990910,LPCR1169,9/12/1999 9:15,0,30,Copepoda,Cyclopoid copepodid,1.97,3.15,,
40321,LP990910,LPCR1169,9/12/1999 9:15,0,30,Cladocera,Daphnia galeata,0.86,6.98,,
40321,LP990910,LPCR1169,9/12/1999 9:15,0,30,Cladocera,Diaphanosoma brachyurum,2.83,8.35,,
40321,LP990910,LPCR1169,9/12/1999 9:15,0,30,Copepoda,Leptodiaptomus ashlandi,0.86,8.24,,
40321,LP990910,LPCR1169,9/12/1999 9:15,0,30,Copepoda,Mesocyclops tenuis,0.66,2.86,,
40321,LP990910,LPCR1169,9/12/1999 9:15,0,30,Copepoda,nauplii larvae,5.06,0.74,,
40322,LP990910,LPCR1169,9/12/1999 9:15,30,60,Copepoda,Calanoid copepodid,0.04,0.07,,
40322,LP990910,LPCR1169,9/12/1999 9:15,30,60,Copepoda,Cyclopoid copepodid,0.06,0.05,,
40322,LP990910,LPCR1169,9/12/1999 9:15,30,60,Copepoda,Diacyclops thomasi,0.08,0.52,,
40322,LP990910,LPCR1169,9/12/1999 9:15,30,60,Cladocera,Diaphanosoma brachyurum,0.05,0.08,,
40322,LP990910,LPCR1169,9/12/1999 9:15,30,60,Copepoda,Leptodiaptomus ashlandi,0.06,0.5,,
40322,LP990910,LPCR1169,9/12/1999 9:15,30,60,Copepoda,nauplii larvae,0.2,0.03,,
40322,LP990910,LPCR1169,9/12/1999 9:15,30,60,Rotifera,Notholca acuminata,0.01,0,,
40323,LP990910,LPCR1169,9/12/1999 9:15,60,90,Cladocera,Bosmina longirostris,0.02,0.01,,
40323,LP990910,LPCR1169,9/12/1999 9:15,60,90,Copepoda,Cyclopoid copepodid,0.02,0.05,,
40323,LP990910,LPCR1169,9/12/1999 9:15,60,90,Cladocera,Daphnia galeata,0.01,0.06,,
40323,LP990910,LPCR1169,9/12/1999 9:15,60,90,Copepoda,Leptodiaptomus ashlandi,0.01,0.07,,
40323,LP990910,LPCR1169,9/12/1999 9:15,60,90,Copepoda,Mesocyclops tenuis,0.06,0.37,,
40323,LP990910,LPCR1169,9/12/1999 9:15,60,90,Copepoda,nauplii larvae,0.09,0.01,,
40323,LP990910,LPCR1169,9/12/1999 9:15,60,90,Rotifera,Synchaeta pectinata,0.02,0,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Cladocera,Bosmina longirostris,2.58,1.38,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Copepoda,Calanoid copepodid,0.23,0.55,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Copepoda,Cyclopoid copepodid,0.7,0.85,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Cladocera,Daphnia galeata,0.61,5.54,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Copepoda,Diacyclops thomasi,0.42,2.4,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Cladocera,Diaphanosoma brachyurum,0.7,5.5,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Rotifera,Keratella cochlearis,0.37,0.01,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Copepoda,Mesocyclops tenuis,0.66,3.86,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Copepoda,nauplii larvae,2.86,0.5,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Rotifera,Notholca acuminata,1.55,0.26,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Rotifera,Polyarthra vulgaris,0.23,0.01,,
40320,LP990910,LPSJR625,9/11/1999 15:10,0,30,Rotifera,Synchaeta pectinata,5.48,0.09,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Cladocera,Bosmina longirostris,0.16,0.06,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Copepoda,Calanoid copepodid,0.18,0.3,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Cladocera,Daphnia galeata,0.05,1.64,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Rotifera,Filinia spp.,0.03,0.01,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Rotifera,Keratella cochlearis,0.03,0,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Rotifera,Lecane spp.,0.03,0,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Copepoda,Leptodiaptomus ashlandi,0.24,1.62,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Copepoda,Mesocyclops tenuis,0.13,0.85,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Copepoda,nauplii larvae,1.08,0.14,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Rotifera,Synchaeta pectinata,0.45,0.01,,
40319,LP990910,LPSJR855,9/11/1999 14:00,0,3,Rotifera,Trichocerca spp.,2.97,0.05,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Cladocera,Bosmina longirostris,14.55,10.94,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Copepoda,Calanoid copepodid,0.37,0.38,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Copepoda,Cyclopoid copepodid,1.66,3.9,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Cladocera,Daphnia galeata,1.11,14.35,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Cladocera,Diaphanosoma brachyurum,1.29,2.77,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Rotifera,Gastropus hypotus,0.55,0.02,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Copepoda,Leptodiaptomus ashlandi,0.74,11.97,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Copepoda,Mesocyclops tenuis,1.11,6.56,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Copepoda,nauplii larvae,15.1,2.04,,
40317,LP990910,LPSJR431,9/11/1999 11:00,0,30,Rotifera,Synchaeta pectinata,3.32,0.07,,
40318,LP990910,LPSJR431,9/11/1999 11:00,30,60,Cladocera,Bosmina longirostris,0.25,0.19,,
40318,LP990910,LPSJR431,9/11/1999 11:00,30,60,Copepoda,Cyclopoid copepodid,0.02,0.05,,
40318,LP990910,LPSJR431,9/11/1999 11:00,30,60,Cladocera,Daphnia galeata,0.01,0.06,,
40318,LP990910,LPSJR431,9/11/1999 11:00,30,60,Copepoda,Diacyclops thomasi,0.07,0.65,,
40318,LP990910,LPSJR431,9/11/1999 11:00,30,60,Copepoda,Leptodiaptomus ashlandi,0.08,0.73,,
40318,LP990910,LPSJR431,9/11/1999 11:00,30,60,Copepoda,Mesocyclops tenuis,0.06,0.33,,
40318,LP990910,LPSJR431,9/11/1999 11:00,30,60,Copepoda,nauplii larvae,0.78,0.12,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Cladocera,Bosmina longirostris,0.34,0.17,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Copepoda,Calanoid copepodid,0.9,1.37,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Copepoda,Cyclopoid copepodid,0.98,0.92,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Cladocera,Daphnia galeata,0.04,0.24,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Cladocera,Daphnia pulex,0.17,7.5,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Copepoda,Diacyclops thomasi,0.26,1.48,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Cladocera,Diaphanosoma brachyurum,0.73,0.83,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Copepoda,Leptodiaptomus ashlandi,0.68,11.48,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Copepoda,Mesocyclops tenuis,0.17,1.08,,
40315,LP990910,LPSJR193,9/11/1999 8:30,0,30,Copepoda,nauplii larvae,6.07,0.93,,
40316,LP990910,LPSJR193,9/11/1999 8:30,30,60,Cladocera,Bosmina longirostris,0.03,0.02,,
40316,LP990910,LPSJR193,9/11/1999 8:30,30,60,Copepoda,Calanoid copepodid,0.25,0.23,,
40316,LP990910,LPSJR193,9/11/1999 8:30,30,60,Copepoda,Cyclopoid copepodid,0.33,0.28,,
40316,LP990910,LPSJR193,9/11/1999 8:30,30,60,Cladocera,Daphnia pulex,0.06,2.73,,
40316,LP990910,LPSJR193,9/11/1999 8:30,30,60,Copepoda,Diacyclops thomasi,0.16,1.03,,
40316,LP990910,LPSJR193,9/11/1999 8:30,30,60,Copepoda,Leptodiaptomus ashlandi,0.39,2.84,,
40316,LP990910,LPSJR193,9/11/1999 8:30,30,60,Copepoda,Mesocyclops tenuis,0.14,1.33,,
40316,LP990910,LPSJR193,9/11/1999 8:30,30,60,Copepoda,nauplii larvae,2.38,0.57,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Cladocera,Bosmina longirostris,0.53,0.35,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Copepoda,Calanoid copepodid,1.05,2.29,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Copepoda,Cyclopoid copepodid,2.63,4.11,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Cladocera,Daphnia pulex,0.13,0.69,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Copepoda,Diacyclops thomasi,0.59,2.69,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Cladocera,Diaphanosoma brachyurum,1.12,1.96,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Copepoda,Leptodiaptomus ashlandi,1.51,9.33,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Copepoda,Mesocyclops tenuis,0.72,4.82,,
40313,LP990910,LPCR0905,9/10/1999 14:00,0,30,Copepoda,nauplii larvae,8.02,1,,
40314,LP990910,LPCR0905,9/10/1999 14:00,26,60,Cladocera,Bosmina longirostris,0.06,0.06,,
40314,LP990910,LPCR0905,9/10/1999 14:00,26,60,Copepoda,Calanoid copepodid,0.2,0.38,,
40314,LP990910,LPCR0905,9/10/1999 14:00,26,60,Copepoda,Cyclopoid copepodid,0.77,0.97,,
40314,LP990910,LPCR0905,9/10/1999 14:00,26,60,Cladocera,Daphnia pulex,0.03,1.14,,
40314,LP990910,LPCR0905,9/10/1999 14:00,26,60,Copepoda,Diacyclops thomasi,0.21,2.14,,
40314,LP990910,LPCR0905,9/10/1999 14:00,26,60,Cladocera,Diaphanosoma brachyurum,0.09,0.39,,
40314,LP990910,LPCR0905,9/10/1999 14:00,26,60,Copepoda,Leptodiaptomus ashlandi,0.36,2.45,,
40314,LP990910,LPCR0905,9/10/1999 14:00,26,60,Copepoda,nauplii larvae,2.19,0.27,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Cladocera,Bosmina longirostris,0.21,0.24,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Copepoda,Calanoid copepodid,0.1,0.1,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Copepoda,Cyclopoid copepodid,3.48,4.33,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Cladocera,Daphnia pulex,0.83,28.73,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Copepoda,Diacyclops thomasi,0.21,1.61,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Cladocera,Diaphanosoma brachyurum,0.36,0.42,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Copepoda,Leptodiaptomus ashlandi,0.68,3.83,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Copepoda,Mesocyclops tenuis,0.1,0.53,,
40311,LP990910,LPCR0453,9/10/1999 8:25,0,30,Copepoda,nauplii larvae,5.14,0.76,,
40312,LP990910,LPCR0453,9/10/1999 8:25,30,60,Copepoda,Cyclopoid copepodid,1.12,1.14,,
40312,LP990910,LPCR0453,9/10/1999 8:25,30,60,Cladocera,Daphnia pulex,0.08,1.04,,
40312,LP990910,LPCR0453,9/10/1999 8:25,30,60,Copepoda,Diacyclops thomasi,0.27,1.83,,
40312,LP990910,LPCR0453,9/10/1999 8:25,30,60,Cladocera,Immature Cladoceran,0.01,0.03,,
40312,LP990910,LPCR0453,9/10/1999 8:25,30,60,Copepoda,Leptodiaptomus ashlandi,0.37,2.5,,
40312,LP990910,LPCR0453,9/10/1999 8:25,30,60,Copepoda,Mesocyclops tenuis,0.04,0.2,,
40312,LP990910,LPCR0453,9/10/1999 8:25,30,60,Copepoda,nauplii larvae,1.96,0.31,,
40310,LP990910,LPCRDT08,9/9/1999 13:30,68.071,68.071,Copepoda,Cyclopoid copepodid,1.16,0.94,,
40310,LP990910,LPCRDT08,9/9/1999 13:30,68.071,68.071,Copepoda,Diacyclops thomasi,0.15,1.68,,
40310,LP990910,LPCRDT08,9/9/1999 13:30,68.071,68.071,Copepoda,Leptodiaptomus ashlandi,0.11,0.8,,
40310,LP990910,LPCRDT08,9/9/1999 13:30,68.071,68.071,Copepoda,nauplii larvae,3.03,0.49,,
40309,LP990910,LPCR-249,9/9/1999 11:20,0,0,Cladocera,Alona guttata,0.04,0.36,,
40309,LP990910,LPCR-249,9/9/1999 11:20,0,0,Cladocera,Bosmina longirostris,0.09,0.1,,
40309,LP990910,LPCR-249,9/9/1999 11:20,0,0,Copepoda,Cyclopoid copepodid,0.48,0.54,,
40309,LP990910,LPCR-249,9/9/1999 11:20,0,0,Copepoda,Diacyclops thomasi,0.09,1.44,,
40309,LP990910,LPCR-249,9/9/1999 11:20,0,0,Rotifera,Euchlanis spp.,0.35,0.02,,
40309,LP990910,LPCR-249,9/9/1999 11:20,0,0,Copepoda,Leptodiaptomus ashlandi,0.01,0.07,,
40309,LP990910,LPCR-249,9/9/1999 11:20,0,0,Copepoda,nauplii larvae,2.22,0.29,,
40309,LP990910,LPCR-249,9/9/1999 11:20,0,0,Rotifera,Synchaeta pectinata,0.06,0,,
40308,LP990809,LPCR-249,8/9/1999 19:50,0,0,Cladocera,Bosmina longirostris,0.13,0.14,,
40308,LP990809,LPCR-249,8/9/1999 19:50,0,0,Copepoda,Cyclopoid copepodid,0.24,0.37,,
40308,LP990809,LPCR-249,8/9/1999 19:50,0,0,Copepoda,Diacyclops thomasi,0.43,4.74,,
40308,LP990809,LPCR-249,8/9/1999 19:50,0,0,Copepoda,Leptodiaptomus ashlandi,0.09,1.01,,
40308,LP990809,LPCR-249,8/9/1999 19:50,0,0,Copepoda,nauplii larvae,2.74,0.38,,
40307,LP990809,LPCRDT08,8/9/1999 17:15,68.214,68.214,Cladocera,Bosmina longirostris,0.1,0.16,,
40307,LP990809,LPCRDT08,8/9/1999 17:15,68.214,68.214,Copepoda,Calanoid copepodid,0.06,0.1,,
40307,LP990809,LPCRDT08,8/9/1999 17:15,68.214,68.214,Copepoda,Cyclopoid copepodid,0.29,0.52,,
40307,LP990809,LPCRDT08,8/9/1999 17:15,68.214,68.214,Copepoda,Diacyclops thomasi,0.29,2,,
40307,LP990809,LPCRDT08,8/9/1999 17:15,68.214,68.214,Rotifera,Keratella quadrata,0.04,0,,
40307,LP990809,LPCRDT08,8/9/1999 17:15,68.214,68.214,Copepoda,Leptodiaptomus ashlandi,0.09,1,,
40307,LP990809,LPCRDT08,8/9/1999 17:15,68.214,68.214,Copepoda,nauplii larvae,1.37,0.28,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Cladocera,Bosmina longirostris,1.08,0.68,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Copepoda,Calanoid copepodid,0.29,0.37,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Copepoda,Cyclopoid copepodid,1.37,1.47,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Cladocera,Daphnia pulex,0.08,0.65,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Copepoda,Diacyclops thomasi,0.32,2.86,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Copepoda,Leptodiaptomus ashlandi,0.63,3.9,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Cladocera,Leptodora kindtii,0.01,0.07,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Copepoda,Mesocyclops tenuis,0.05,1.69,,
40303,LP990809,LPCR0024,8/9/1999 11:00,0,15,Copepoda,nauplii larvae,2.82,0.3,,
40304,LP990809,LPCR0024,8/9/1999 11:00,15,30,Copepoda,Calanoid copepodid,0.99,1.57,,
40304,LP990809,LPCR0024,8/9/1999 11:00,15,30,Copepoda,Cyclopoid copepodid,1.73,1,,
40304,LP990809,LPCR0024,8/9/1999 11:00,15,30,Copepoda,Diacyclops thomasi,0.74,6.73,,
40304,LP990809,LPCR0024,8/9/1999 11:00,15,30,Copepoda,Leptodiaptomus ashlandi,1.85,19.86,,
40304,LP990809,LPCR0024,8/9/1999 11:00,15,30,Cladocera,Leptodora kindtii,0.01,0.08,,
40304,LP990809,LPCR0024,8/9/1999 11:00,15,30,Copepoda,nauplii larvae,22.13,2.52,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Cladocera,Bosmina longirostris,0.01,0.01,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Copepoda,Calanoid copepodid,0.06,0.15,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Copepoda,Cyclopoid copepodid,0.13,0.08,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Cladocera,Daphnia pulex,0.03,0.23,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Copepoda,Diacyclops thomasi,0.28,1.96,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Cladocera,Immature Cladoceran,0.01,0.02,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Copepoda,Leptodiaptomus ashlandi,0.28,2.17,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Copepoda,Mesocyclops tenuis,0.01,0.05,,
40305,LP990809,LPCR0024,8/9/1999 11:00,30,55,Copepoda,nauplii larvae,1.1,0.1,,
40306,LP990809,LPCR0024,8/9/1999 11:00,55,75,Cladocera,Alona guttata,0,0.01,,
40306,LP990809,LPCR0024,8/9/1999 11:00,55,75,Cladocera,Bosmina longirostris,0.01,0.01,,
40306,LP990809,LPCR0024,8/9/1999 11:00,55,75,Copepoda,Calanoid copepodid,0.05,0.06,,
40306,LP990809,LPCR0024,8/9/1999 11:00,55,75,Copepoda,Cyclopoid copepodid,0.04,0.04,,
40306,LP990809,LPCR0024,8/9/1999 11:00,55,75,Cladocera,Daphnia pulex,0.01,0.64,,
40306,LP990809,LPCR0024,8/9/1999 11:00,55,75,Copepoda,Diacyclops thomasi,0.07,0.59,,
40306,LP990809,LPCR0024,8/9/1999 11:00,55,75,Copepoda,Leptodiaptomus ashlandi,0.11,0.78,,
40306,LP990809,LPCR0024,8/9/1999 11:00,55,75,Copepoda,nauplii larvae,0.8,0.07,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Copepoda,Calanoid copepodid,0.66,1.4,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Copepoda,Cyclopoid copepodid,1.78,1.67,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Cladocera,Daphnia galeata,1.25,20.57,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Cladocera,Daphnia pulex,0.53,53.37,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Cladocera,Immature Cladoceran,0.13,0.33,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Copepoda,Leptodiaptomus ashlandi,0.79,26.34,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Copepoda,Mesocyclops tenuis,0.53,4.26,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Copepoda,nauplii larvae,9.14,0.98,,
40301,LP990624,LPCR2085,6/28/1999 11:30,0,30,Rotifera,Polyarthra vulgaris,0.39,0.01,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Copepoda,Calanoid copepodid,0.09,0.1,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Copepoda,Cyclopoid copepodid,0.12,0.14,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Cladocera,Daphnia galeata,0.31,2.54,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Cladocera,Daphnia pulex,0.04,0.5,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Copepoda,Diacyclops thomasi,0.34,2.93,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Rotifera,Keratella cochlearis,0.01,0,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Copepoda,Leptodiaptomus ashlandi,0.22,2.95,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Copepoda,Mesocyclops tenuis,0.06,0.44,,
40302,LP990624,LPCR2085,6/28/1999 11:30,30,60,Copepoda,nauplii larvae,1.15,0.13,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Copepoda,Calanoid copepodid,2.04,3.2,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Copepoda,Cyclopoid copepodid,3.32,3.22,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Cladocera,Daphnia galeata,10.21,73.59,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Cladocera,Daphnia pulex,7.4,338.01,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Copepoda,Diacyclops thomasi,1.53,26.77,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Cladocera,Immature Cladoceran,1.53,1.65,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Rotifera,Keratella cochlearis,10.46,1.5,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Rotifera,Keratella quadrata,0.26,0.01,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Copepoda,Leptodiaptomus ashlandi,2.81,24.44,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Cladocera,Leptodora kindtii,0.02,0.67,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Copepoda,Mesocyclops tenuis,0.77,15.82,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Copepoda,nauplii larvae,25.01,3.93,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Rotifera,Polyarthra vulgaris,0.77,0.01,,
40299,LP990624,LPCR2387,6/28/1999 10:40,0,30,Rotifera,Synchaeta pectinata,3.06,0.02,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Copepoda,Cyclopoid copepodid,0.32,0.6,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Cladocera,Daphnia galeata,0.13,1.93,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Copepoda,Diacyclops thomasi,0.6,6.15,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Rotifera,Filinia spp.,0.98,0.3,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Rotifera,Keratella cochlearis,0.35,0.01,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Rotifera,Keratella quadrata,0.03,0,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Copepoda,Leptodiaptomus ashlandi,0.06,0.76,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Copepoda,nauplii larvae,4.58,0.52,,
40300,LP990624,LPCR2387,6/28/1999 10:40,30,60,Rotifera,Synchaeta pectinata,0.47,0,,
40298,LP990624,LPCR2618,6/28/1999 8:50,0,16,Cladocera,Bosmina longirostris,0.46,0.71,,
40298,LP990624,LPCR2618,6/28/1999 8:50,0,16,Cladocera,Chydorus sphaericus,0.05,0.02,,
40298,LP990624,LPCR2618,6/28/1999 8:50,0,16,Copepoda,Cyclopoid copepodid,0.64,0.93,,
40298,LP990624,LPCR2618,6/28/1999 8:50,0,16,Cladocera,Daphnia galeata,0.14,0.78,,
40298,LP990624,LPCR2618,6/28/1999 8:50,0,16,Copepoda,Diacyclops thomasi,0.5,7.1,,
40298,LP990624,LPCR2618,6/28/1999 8:50,0,16,Cladocera,Immature Cladoceran,0.09,0.14,,
40298,LP990624,LPCR2618,6/28/1999 8:50,0,16,Copepoda,Leptodiaptomus ashlandi,0.37,2.95,,
40298,LP990624,LPCR2618,6/28/1999 8:50,0,16,Copepoda,nauplii larvae,0.09,0.01,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Cladocera,Bosmina longirostris,0.06,0.04,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Rotifera,Brachionus calyciflorus,0.03,0,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Copepoda,Calanoid copepodid,0.18,0.28,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Copepoda,Cyclopoid copepodid,0.15,0.13,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Cladocera,Daphnia galeata,0.24,13.41,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Copepoda,Diacyclops thomasi,0.36,2.77,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Cladocera,Immature Cladoceran,0.33,0.27,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Rotifera,Keratella cochlearis,0.7,0.01,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Copepoda,Leptodiaptomus ashlandi,0.48,6.87,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Cladocera,Leptodora kindtii,0.02,0.65,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Cladocera,Leydigia spp.,0.03,0.02,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Copepoda,Mesocyclops tenuis,0.06,0.39,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Copepoda,nauplii larvae,4.21,0.34,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Rotifera,Polyarthra vulgaris,0.18,0.01,,
40297,LP990624,LPCR2483,6/28/1999 7:50,0,30,Rotifera,Synchaeta pectinata,1.48,0.02,,
40295,LP990624,LPCR1692,6/27/1999 16:00,0,30,Cladocera,Bosmina longirostris,0.15,0.08,,
40295,LP990624,LPCR1692,6/27/1999 16:00,0,30,Copepoda,Calanoid copepodid,0.46,0.97,,
40295,LP990624,LPCR1692,6/27/1999 16:00,0,30,Copepoda,Cyclopoid copepodid,2.26,2.67,,
40295,LP990624,LPCR1692,6/27/1999 16:00,0,30,Copepoda,Diacyclops thomasi,0.21,1.17,,
40295,LP990624,LPCR1692,6/27/1999 16:00,0,30,Rotifera,Keratella cochlearis,0.15,0.01,,
40295,LP990624,LPCR1692,6/27/1999 16:00,0,30,Copepoda,Leptodiaptomus ashlandi,0.15,2.32,,
40295,LP990624,LPCR1692,6/27/1999 16:00,0,30,Copepoda,Mesocyclops tenuis,0.31,2.21,,
40295,LP990624,LPCR1692,6/27/1999 16:00,0,30,Copepoda,nauplii larvae,9.29,0.91,,
40296,LP990624,LPCR1692,6/27/1999 16:00,30,60,Cladocera,Bosmina longirostris,0.05,0.07,,
